"Time","Bhagyakul (CL402) STAGE_RT (m)","Bheramara (CL405) STAGE_RT (m)","Dhaka_Banani (CL42) STAGE_RT (m)","Rawshonpur (SW57A) STAGE_RT (m)"
"27/09/2025 14:30:00",,,,87.791
"27/09/2025 14:45:00",,,,87.791
"27/09/2025 15:00:00",,,,87.79
"27/09/2025 15:15:00",,,,87.789
"27/09/2025 15:30:00",,,,87.788
"27/09/2025 15:45:00",,,,87.786
"27/09/2025 16:00:00",,,,87.784
"27/09/2025 16:15:00",,,,87.784
"27/09/2025 16:30:00",,,,87.783
"27/09/2025 16:45:00",,,,87.781
"27/09/2025 17:00:00",,,,87.782
"27/09/2025 17:15:00",,,,87.781
"27/09/2025 17:30:00",,,,87.781
"27/09/2025 17:45:00",,,,87.781
"27/09/2025 18:00:00",,,,87.78
"27/09/2025 18:15:00",,,,87.78
"27/09/2025 18:30:00",,,,87.78
"27/09/2025 18:45:00",,,,87.78
"27/09/2025 19:00:00",,,,87.78
"27/09/2025 19:15:00",,,,87.78
"27/09/2025 19:30:00",,,,87.78
"27/09/2025 19:45:00",,,,87.78
"27/09/2025 20:00:00",,,,87.779
"27/09/2025 20:15:00",,,,87.779
"27/09/2025 20:30:00",,,,87.778
"27/09/2025 20:45:00",,,,87.778
"27/09/2025 21:00:00",,,,87.778
"27/09/2025 21:15:00",,,,87.778
"27/09/2025 21:30:00",,,,87.778
"27/09/2025 21:45:00",,,,87.777
"27/09/2025 22:00:00",,,,87.778
"27/09/2025 22:15:00",,,,87.778
"27/09/2025 22:30:00",,,,87.778
"27/09/2025 22:45:00",,,,87.777
"27/09/2025 23:00:00",,,,87.777
"27/09/2025 23:15:00",,,,87.777
"27/09/2025 23:30:00",,,,87.776
"27/09/2025 23:45:00",,,,87.776
"28/09/2025 00:00:00",,,,87.776
"28/09/2025 00:15:00",,,,87.775
"28/09/2025 00:30:00",,,,87.775
"28/09/2025 00:45:00",,,,87.775
"28/09/2025 01:00:00",,,,87.775
"28/09/2025 01:15:00",,,,87.775
"28/09/2025 01:30:00",,,,87.775
"28/09/2025 01:45:00",,,,87.775
"28/09/2025 02:00:00",,,,87.775
"28/09/2025 02:15:00",,,,87.774
"28/09/2025 02:30:00",,,,87.774
"28/09/2025 02:45:00",,,,87.774
"28/09/2025 03:00:00",,,,87.774
"28/09/2025 03:15:00",,,,87.774
"28/09/2025 03:30:00",,,,87.773
"28/09/2025 03:45:00",,,,87.773
"28/09/2025 04:00:00",,,,87.774
"28/09/2025 04:15:00",,,,87.773
"28/09/2025 04:30:00",,,,87.772
"28/09/2025 04:45:00",,,,87.771
"28/09/2025 05:00:00",,,,87.771
"28/09/2025 05:15:00",,,,87.769
"28/09/2025 05:30:00",,,,87.765
"28/09/2025 05:45:00",,,,87.76
"28/09/2025 06:00:00",,,,87.755
"28/09/2025 06:15:00",,,,87.754
"28/09/2025 06:30:00",,,,87.757
"28/09/2025 06:45:00",,,,87.758
"28/09/2025 07:00:00",,,,87.759
"28/09/2025 07:15:00",,,,87.759
"28/09/2025 07:30:00",,,,87.759
"28/09/2025 07:45:00",,,,87.758
"28/09/2025 08:00:00",,,,87.757
"28/09/2025 08:15:00",,,,87.755
"28/09/2025 08:30:00",,,,87.752
"28/09/2025 08:45:00",,,,87.752
"28/09/2025 09:00:00",,,,87.754
"28/09/2025 09:15:00",,,,87.752
"28/09/2025 09:30:00",,,,87.758
"28/09/2025 09:45:00",,,,87.763
"28/09/2025 10:00:00",,,,87.768
"28/09/2025 10:15:00",,,,87.771
"28/09/2025 10:30:00",,,,87.766
"28/09/2025 10:45:00",,,,87.761
"28/09/2025 11:00:00",,,,87.757
"28/09/2025 11:15:00",,,,87.755
"28/09/2025 11:30:00",,,,87.756
"28/09/2025 11:45:00",,,,87.758
"28/09/2025 12:00:00",,,,87.764
"28/09/2025 12:15:00",,,,87.767
"28/09/2025 12:30:00",,,,87.759
"28/09/2025 12:45:00",,,,87.752
"28/09/2025 13:00:00",,,,87.751
"28/09/2025 13:15:00",,,,87.75
"28/09/2025 13:30:00",,,,87.749
"28/09/2025 13:45:00",,,,87.753
"28/09/2025 14:00:00",,,,87.757
"28/09/2025 14:15:00",,,,87.76
"28/09/2025 14:30:00",,,,87.751
"28/09/2025 14:45:00",,,,87.752
"28/09/2025 15:00:00",,,,87.751
"28/09/2025 15:15:00",,,,87.751
"28/09/2025 15:30:00",,,,87.752
"28/09/2025 15:45:00",,,,87.757
"28/09/2025 16:00:00",,,,87.762
"28/09/2025 16:15:00",,,,87.766
"28/09/2025 16:30:00",,,,87.768
"28/09/2025 16:45:00",,,,87.769
"28/09/2025 17:00:00",,,,87.77
"28/09/2025 17:15:00",,,,87.77
"28/09/2025 17:30:00",,,,87.77
"28/09/2025 17:45:00",,,,87.769
"28/09/2025 18:00:00",,,,87.768
"28/09/2025 18:15:00",,,,87.768
"28/09/2025 18:30:00",,,,87.767
"28/09/2025 18:45:00",,,,87.767
"28/09/2025 19:00:00",,,,87.766
"28/09/2025 19:15:00",,,,87.766
"28/09/2025 19:30:00",,,,87.765
"28/09/2025 19:45:00",,,,87.764
"28/09/2025 20:00:00",,,,87.764
"28/09/2025 20:15:00",,,,87.764
"28/09/2025 20:30:00",,,,87.763
"28/09/2025 20:45:00",,,,87.762
"28/09/2025 21:00:00",,,,87.762
"28/09/2025 21:15:00",,,,87.762
"28/09/2025 21:30:00",,,,87.761
"28/09/2025 21:45:00",,,,87.761
"28/09/2025 22:00:00",,,,87.761
"28/09/2025 22:15:00",,,,87.761
"28/09/2025 22:30:00",,,,87.76
"28/09/2025 22:45:00",,,,87.76
"28/09/2025 23:00:00",,,,87.759
"28/09/2025 23:15:00",,,,87.759
"28/09/2025 23:30:00",,,,87.759
"28/09/2025 23:45:00",,,,87.759
"29/09/2025 00:00:00",,,,87.759
"29/09/2025 00:15:00",,,,87.758
"29/09/2025 00:30:00",,,,87.758
"29/09/2025 00:45:00",,,,87.758
"29/09/2025 01:00:00",,,,87.758
"29/09/2025 01:15:00",,,,87.757
"29/09/2025 01:30:00",,,,87.758
"29/09/2025 01:45:00",,,,87.757
"29/09/2025 02:00:00",,,,87.757
"29/09/2025 02:15:00",,,,87.756
"29/09/2025 02:30:00",,,,87.756
"29/09/2025 02:45:00",,,,87.756
"29/09/2025 03:00:00",,,,87.756
"29/09/2025 03:15:00",,,,87.756
"29/09/2025 03:30:00",,,,87.756
"29/09/2025 03:45:00",,,,87.756
"29/09/2025 04:00:00",,,,87.756
"29/09/2025 04:15:00",,,,87.756
"29/09/2025 04:30:00",,,,87.755
"29/09/2025 04:45:00",,,,87.755
"29/09/2025 05:00:00",,,,87.755
"29/09/2025 05:15:00",,,,87.755
"29/09/2025 05:30:00",,,,87.753
"29/09/2025 05:45:00",,,,87.751
"29/09/2025 06:00:00",,,,87.745
"29/09/2025 06:15:00",,,,87.738
"29/09/2025 06:30:00",,,,87.731
"29/09/2025 06:45:00",,,,87.729
"29/09/2025 07:00:00",,,,87.727
"29/09/2025 07:15:00",,,,87.726
"29/09/2025 07:30:00",,,,87.725
"29/09/2025 07:45:00",,,,87.728
"29/09/2025 08:00:00",,,,87.73
"29/09/2025 08:15:00",,,,87.731
"29/09/2025 08:30:00",,,,87.731
"29/09/2025 08:45:00",,,,87.731
"29/09/2025 09:00:00",,,,87.732
"29/09/2025 09:15:00",,,,87.733
"29/09/2025 09:30:00",,,,87.737
"29/09/2025 09:45:00",,,,87.744
"29/09/2025 10:00:00",,,,87.752
"29/09/2025 10:15:00",,,,87.761
"29/09/2025 10:30:00",,,,87.761
"29/09/2025 10:45:00",,,,87.754
"29/09/2025 11:00:00",,,,87.746
"29/09/2025 11:15:00",,,,87.74
"29/09/2025 11:30:00",,,,87.735
"29/09/2025 11:45:00",,,,87.731
"29/09/2025 12:00:00",,,,87.729
"29/09/2025 12:15:00",,,,87.73
"29/09/2025 12:30:00",,,,87.731
"29/09/2025 12:45:00",,,,87.731
"29/09/2025 13:00:00",,,,87.735
"29/09/2025 13:15:00",,,,87.738
"29/09/2025 13:30:00",,,,87.741
"29/09/2025 13:45:00",,,,87.747
"29/09/2025 14:00:00",,,,87.752
"29/09/2025 14:15:00",,,,87.753
"29/09/2025 14:30:00",,,,87.752
"29/09/2025 14:45:00",,,,87.752
"29/09/2025 15:00:00",,,,87.751
"29/09/2025 15:15:00",,,,87.752
"29/09/2025 15:30:00",,,,87.75
"29/09/2025 15:45:00",,,,87.748
"29/09/2025 16:00:00",,,,87.748
"29/09/2025 16:15:00",,,,87.747
"29/09/2025 16:30:00",,,,87.746
"29/09/2025 16:45:00",,,,87.749
"29/09/2025 17:00:00",,,,87.751
"29/09/2025 17:15:00",,,,87.752
"29/09/2025 17:30:00",,,,87.75
"29/09/2025 17:45:00",,,,87.75
"29/09/2025 18:00:00",,,,87.751
"29/09/2025 18:15:00",,,,87.752
"29/09/2025 18:30:00",,,,87.752
"29/09/2025 18:45:00",,,,87.752
"29/09/2025 19:00:00",,,,87.751
"29/09/2025 19:15:00",,,,87.75
"29/09/2025 19:30:00",,,,87.75
"29/09/2025 19:45:00",,,,87.748
"29/09/2025 20:00:00",,,,87.732
"29/09/2025 20:15:00",,,,87.72
"29/09/2025 20:30:00",,,,87.722
"29/09/2025 20:45:00",,,,87.73
"29/09/2025 21:00:00",,,,87.739
"29/09/2025 21:15:00",,,,87.745
"29/09/2025 21:30:00",,,,87.748
"29/09/2025 21:45:00",,,,87.749
"29/09/2025 22:00:00",,,,87.75
"29/09/2025 22:15:00",,,,87.749
"29/09/2025 22:30:00",,,,87.749
"29/09/2025 22:45:00",,,,87.749
"29/09/2025 23:00:00",,,,87.75
"29/09/2025 23:15:00",,,,87.749
"29/09/2025 23:30:00",,,,87.748
"29/09/2025 23:45:00",,,,87.748
"30/09/2025 00:00:00",,,,87.747
"30/09/2025 00:15:00",,,,87.746
"30/09/2025 00:30:00",,,,87.745
"30/09/2025 00:45:00",,,,87.745
"30/09/2025 01:00:00",,,,87.745
"30/09/2025 01:15:00",,,,87.744
"30/09/2025 01:30:00",,,,87.744
"30/09/2025 01:45:00",,,,87.744
"30/09/2025 02:00:00",,,,87.744
"30/09/2025 02:15:00",,,,87.744
"30/09/2025 02:30:00",,,,87.744
"30/09/2025 02:45:00",,,,87.744
"30/09/2025 03:00:00",,,,87.744
"30/09/2025 03:15:00",,,,87.744
"30/09/2025 03:30:00",,,,87.744
"30/09/2025 03:45:00",,,,87.744
"30/09/2025 04:00:00",,,,87.744
"30/09/2025 04:15:00",,,,87.743
"30/09/2025 04:30:00",,,,87.743
"30/09/2025 04:45:00",,,,87.742
"30/09/2025 05:00:00",,,,87.742
"30/09/2025 05:15:00",,,,87.741
"30/09/2025 05:30:00",,,,87.74
"30/09/2025 05:45:00",,,,87.738
"30/09/2025 06:00:00",,,,87.734
"30/09/2025 06:15:00",,,,87.73
"30/09/2025 06:30:00",,,,87.728
"30/09/2025 06:45:00",,,,87.727
"30/09/2025 07:00:00",,,,87.725
"30/09/2025 07:15:00",,,,87.725
"30/09/2025 07:30:00",,,,87.725
"30/09/2025 07:45:00",,,,87.727
"30/09/2025 08:00:00",,,,87.725
"30/09/2025 08:15:00",,,,87.724
"30/09/2025 08:30:00",,,,87.724
"30/09/2025 08:45:00",,,,87.722
"30/09/2025 09:00:00",,,,87.722
"30/09/2025 09:15:00",,,,87.723
"30/09/2025 09:30:00",,,,87.725
"30/09/2025 09:45:00",,,,87.726
"30/09/2025 10:00:00",,,,87.725
"30/09/2025 10:15:00",,,,87.729
"30/09/2025 10:30:00",,,,87.736
"30/09/2025 10:45:00",,,,87.737
"30/09/2025 11:00:00",,,,87.735
"30/09/2025 11:15:00",,,,87.729
"30/09/2025 11:30:00",,,,87.727
"30/09/2025 11:45:00",,,,87.724
"30/09/2025 12:00:00",,,,87.722
"30/09/2025 12:15:00",,,,87.726
"30/09/2025 12:30:00",,,,87.733
"30/09/2025 12:45:00",,,,87.731
"30/09/2025 13:00:00",,,,87.725
"30/09/2025 13:15:00",,,,87.716
"30/09/2025 13:30:00",,,,87.714
"30/09/2025 13:45:00",,,,87.721
"30/09/2025 14:00:00",,,,87.731
"30/09/2025 14:15:00",,,,87.738
"30/09/2025 14:30:00",,,,87.741
"30/09/2025 14:45:00",,,,87.743
"30/09/2025 15:00:00",,,,87.744
"30/09/2025 15:15:00",,,,87.742
"30/09/2025 15:30:00",,,,87.742
"30/09/2025 15:45:00",,,,87.741
"30/09/2025 16:00:00",,,,87.74
"30/09/2025 16:15:00",,,,87.735
"30/09/2025 16:30:00",,,,87.738
"30/09/2025 16:45:00",,,,87.74
"30/09/2025 17:00:00",,,,87.741
"30/09/2025 17:15:00",,,,87.74
"30/09/2025 17:30:00",,,,87.741
"30/09/2025 17:45:00",,,,87.742
"30/09/2025 18:00:00",,,,87.741
"30/09/2025 18:15:00",,,,87.741
"30/09/2025 18:30:00",,,,87.741
"30/09/2025 18:45:00",,,,87.741
"30/09/2025 19:00:00",,,,87.741
"30/09/2025 19:15:00",,,,87.741
"30/09/2025 19:30:00",,,,87.741
"30/09/2025 19:45:00",,,,87.741
"30/09/2025 20:00:00",,,,87.741
"30/09/2025 20:15:00",,,,87.74
"30/09/2025 20:30:00",,,,87.74
"30/09/2025 20:45:00",,,,87.74
"30/09/2025 21:00:00",,,,87.739
"30/09/2025 21:15:00",,,,87.739
"30/09/2025 21:30:00",,,,87.738
"30/09/2025 21:45:00",,,,87.738
"30/09/2025 22:00:00",,,,87.737
"30/09/2025 22:15:00",,,,87.737
"30/09/2025 22:30:00",,,,87.737
"30/09/2025 22:45:00",,,,87.737
"30/09/2025 23:00:00",,,,87.737
"30/09/2025 23:15:00",,,,87.737
"30/09/2025 23:30:00",,,,87.736
"30/09/2025 23:45:00",,,,87.736
"01/10/2025 00:00:00",,,,87.735
"01/10/2025 00:15:00",,,,87.735
"01/10/2025 00:30:00",,,,87.735
"01/10/2025 00:45:00",,,,87.734
"01/10/2025 01:00:00",,,,87.734
"01/10/2025 01:15:00",,,,87.734
"01/10/2025 01:30:00",,,,87.734
"01/10/2025 01:45:00",,,,87.734
"01/10/2025 02:00:00",,,,87.734
"01/10/2025 02:15:00",,,,87.734
"01/10/2025 02:30:00",,,,87.734
"01/10/2025 02:45:00",,,,87.734
"01/10/2025 03:00:00",,,,87.733
"01/10/2025 03:15:00",,,,87.733
"01/10/2025 03:30:00",,,,87.733
"01/10/2025 03:45:00",,,,87.733
"01/10/2025 04:00:00",,,,87.733
"01/10/2025 04:15:00",,,,87.733
"01/10/2025 04:30:00",,,,87.733
"01/10/2025 04:45:00",,,,87.733
"01/10/2025 05:00:00",,,,87.734
"01/10/2025 05:15:00",,,,87.72
"01/10/2025 05:30:00",,,,87.709
"01/10/2025 05:45:00",,,,87.71
"01/10/2025 06:00:00",,,,87.715
"01/10/2025 06:15:00",,,,87.719
"01/10/2025 06:30:00",,,,87.72
"01/10/2025 06:45:00",,,,87.718
"01/10/2025 07:00:00",,,,87.713
"01/10/2025 07:15:00",,,,87.708
"01/10/2025 07:30:00",,,,87.704
"01/10/2025 07:45:00",,,,87.7
"01/10/2025 08:00:00",,,,87.7
"01/10/2025 08:15:00",,,,87.705
"01/10/2025 08:30:00",,,,87.709
"01/10/2025 08:45:00",,,,87.712
"01/10/2025 09:00:00",,,,87.715
"01/10/2025 09:15:00",,,,87.715
"01/10/2025 09:30:00",,,,87.715
"01/10/2025 09:45:00",,,,87.715
"01/10/2025 10:00:00",,,,87.712
"01/10/2025 10:15:00",,,,87.712
"01/10/2025 10:30:00",,,,87.713
"01/10/2025 10:45:00",,,,87.716
"01/10/2025 11:00:00",,,,87.724
"01/10/2025 11:15:00",,,,87.728
"01/10/2025 11:30:00",,,,87.736
"01/10/2025 11:45:00",,,,87.742
"01/10/2025 12:00:00",,,,87.741
"01/10/2025 12:15:00",,,,87.733
"01/10/2025 12:30:00",,,,87.722
"01/10/2025 12:45:00",,,,87.716
"01/10/2025 13:00:00",,,,87.709
"01/10/2025 13:15:00",,,,87.706
"01/10/2025 13:30:00",,,,87.698
"01/10/2025 13:45:00",,,,87.705
"01/10/2025 14:00:00",,,,87.702
"01/10/2025 14:15:00",,,,87.7
"01/10/2025 14:30:00",,,,87.699
"01/10/2025 14:45:00",,,,87.696
"01/10/2025 15:00:00",,,,87.704
"01/10/2025 15:15:00",,,,87.714
"01/10/2025 15:30:00",,,,87.721
"01/10/2025 15:45:00",,,,87.728
"01/10/2025 16:00:00",,,,87.729
"01/10/2025 16:15:00",,,,87.732
"01/10/2025 16:30:00",,,,87.739
"01/10/2025 16:45:00",,,,87.744
"01/10/2025 17:00:00",,,,87.74
"01/10/2025 17:15:00",,,,87.725
"01/10/2025 17:30:00",,,,87.736
"01/10/2025 17:45:00",,,,87.739
"01/10/2025 18:00:00",,,,87.74
"01/10/2025 18:15:00",,,,87.741
"01/10/2025 18:30:00",,,,87.741
"01/10/2025 18:45:00",,,,87.738
"01/10/2025 19:00:00",,,,87.738
"01/10/2025 19:15:00",,,,87.737
"01/10/2025 19:30:00",,,,87.736
"01/10/2025 19:45:00",,,,87.735
"01/10/2025 20:00:00",,,,87.735
"01/10/2025 20:15:00",,,,87.733
"01/10/2025 20:30:00",,,,87.732
"01/10/2025 20:45:00",,,,87.732
"01/10/2025 21:00:00",,,,87.731
"01/10/2025 21:15:00",,,,87.73
"01/10/2025 21:30:00",,,,87.73
"01/10/2025 21:45:00",,,,87.73
"01/10/2025 22:00:00",,,,87.73
"01/10/2025 22:15:00",,,,87.729
"01/10/2025 22:30:00",,,,87.729
"01/10/2025 22:45:00",,,,87.729
"01/10/2025 23:00:00",,,,87.728
"01/10/2025 23:15:00",,,,87.728
"01/10/2025 23:30:00",,,,87.728
"01/10/2025 23:45:00",,,,87.727
"02/10/2025 00:00:00",,,,87.727
"02/10/2025 00:15:00",,,,87.727
"02/10/2025 00:30:00",,,,87.728
"02/10/2025 00:45:00",,,,87.727
"02/10/2025 01:00:00",,,,87.727
"02/10/2025 01:15:00",,,,87.727
"02/10/2025 01:30:00",,,,87.726
"02/10/2025 01:45:00",,,,87.726
"02/10/2025 02:00:00",,,,87.726
"02/10/2025 02:15:00",,,,87.726
"02/10/2025 02:30:00",,,,87.726
"02/10/2025 02:45:00",,,,87.726
"02/10/2025 03:00:00",,,,87.726
"02/10/2025 03:15:00",,,,87.725
"02/10/2025 03:30:00",,,,87.726
"02/10/2025 03:45:00",,,,87.725
"02/10/2025 04:00:00",,,,87.726
"02/10/2025 04:15:00",,,,87.725
"02/10/2025 04:30:00",,,,87.725
"02/10/2025 04:45:00",,,,87.724
"02/10/2025 05:00:00",,,,87.725
"02/10/2025 05:15:00",,,,87.726
"02/10/2025 05:30:00",,,,87.725
"02/10/2025 05:45:00",,,,87.722
"02/10/2025 06:00:00",,,,87.717
"02/10/2025 06:15:00",,,,87.712
"02/10/2025 06:30:00",,,,87.707
"02/10/2025 06:45:00",,,,87.707
"02/10/2025 07:00:00",,,,87.706
"02/10/2025 07:15:00",,,,87.703
"02/10/2025 07:30:00",,,,87.701
"02/10/2025 07:45:00",,,,87.7
"02/10/2025 08:00:00",,,,87.698
"02/10/2025 08:15:00",,,,87.695
"02/10/2025 08:30:00",,,,87.696
"02/10/2025 08:45:00",,,,87.695
"02/10/2025 09:00:00",,,,87.697
"02/10/2025 09:15:00",,,,87.701
"02/10/2025 09:30:00",,,,87.697
"02/10/2025 09:45:00",,,,87.708
"02/10/2025 10:00:00",,,,87.712
"02/10/2025 10:15:00",,,,87.714
"02/10/2025 10:30:00",,,,87.715
"02/10/2025 10:45:00",,,,87.715
"02/10/2025 11:00:00",,,,87.715
"02/10/2025 11:15:00",,,,87.712
"02/10/2025 11:30:00",,,,87.709
"02/10/2025 11:45:00",,,,87.706
"02/10/2025 12:00:00",,,,87.705
"02/10/2025 12:15:00",,,,87.709
"02/10/2025 12:30:00",,,,87.7
"02/10/2025 12:45:00",,,,87.688
"02/10/2025 13:00:00",,,,87.681
"02/10/2025 13:15:00",,,,87.686
"02/10/2025 13:30:00",,,,87.687
"02/10/2025 13:45:00",,,,87.686
"02/10/2025 14:00:00",,,,87.688
"02/10/2025 14:15:00",,,,87.696
"02/10/2025 14:30:00",,,,87.708
"02/10/2025 14:45:00",,,,87.718
"02/10/2025 15:00:00",,,,87.726
"02/10/2025 15:15:00",,,,87.731
"02/10/2025 15:30:00",,,,87.732
"02/10/2025 15:45:00",,,,87.735
"02/10/2025 16:00:00",,,,87.734
"02/10/2025 16:15:00",,,,87.733
"02/10/2025 16:30:00",,,,87.733
"02/10/2025 16:45:00",,,,87.733
"02/10/2025 17:00:00",,,,87.733
"02/10/2025 17:15:00",,,,87.732
"02/10/2025 17:30:00",,,,87.73
"02/10/2025 17:45:00",,,,87.729
"02/10/2025 18:00:00",,,,87.727
"02/10/2025 18:15:00",,,,87.727
"02/10/2025 18:30:00",,,,87.727
"02/10/2025 18:45:00",,,,87.726
"02/10/2025 19:00:00",,,,87.726
"02/10/2025 19:15:00",,,,87.726
"02/10/2025 19:30:00",,,,87.734
"02/10/2025 19:45:00",,,,87.745
"02/10/2025 20:00:00",,,,87.746
"02/10/2025 20:15:00",,,,87.745
"02/10/2025 20:30:00",,,,87.746
"02/10/2025 20:45:00",,,,87.746
"02/10/2025 21:00:00",,,,87.745
"02/10/2025 21:15:00",,,,87.744
"02/10/2025 21:30:00",,,,87.744
"02/10/2025 21:45:00",,,,87.744
"02/10/2025 22:00:00",,,,87.744
"02/10/2025 22:15:00",,,,87.744
"02/10/2025 22:30:00",,,,87.744
"02/10/2025 22:45:00",,,,87.744
"02/10/2025 23:00:00",,,,87.744
"02/10/2025 23:15:00",,,,87.744
"02/10/2025 23:30:00",,,,87.743
"02/10/2025 23:45:00",,,,87.742
"03/10/2025 00:00:00",,,,87.74
"03/10/2025 00:15:00",,,,87.739
"03/10/2025 00:30:00",,,,87.738
"03/10/2025 00:45:00",,,,87.737
"03/10/2025 01:00:00",,,,87.736
"03/10/2025 01:15:00",,,,87.735
"03/10/2025 01:30:00",,,,87.734
"03/10/2025 01:45:00",,,,87.733
"03/10/2025 02:00:00",,,,87.732
"03/10/2025 02:15:00",,,,87.731
"03/10/2025 02:30:00",,,,87.73
"03/10/2025 02:45:00",,,,87.73
"03/10/2025 03:00:00",,,,87.729
"03/10/2025 03:15:00",,,,87.729
"03/10/2025 03:30:00",,,,87.728
"03/10/2025 03:45:00",,,,87.728
"03/10/2025 04:00:00",,,,87.727
"03/10/2025 04:15:00",,,,87.727
"03/10/2025 04:30:00",,,,87.726
"03/10/2025 04:45:00",,,,87.726
"03/10/2025 05:00:00",,,,87.724
"03/10/2025 05:15:00",,,,87.722
"03/10/2025 05:30:00",,,,87.719
"03/10/2025 05:45:00",,,,87.714
"03/10/2025 06:00:00",,,,87.709
"03/10/2025 06:15:00",,,,87.701
"03/10/2025 06:30:00",,,,87.691
"03/10/2025 06:45:00",,,,87.689
"03/10/2025 07:00:00",,,,87.69
"03/10/2025 07:15:00",,,,87.692
"03/10/2025 07:30:00",,,,87.696
"03/10/2025 07:45:00",,,,87.698
"03/10/2025 08:00:00",,,,87.697
"03/10/2025 08:15:00",,,,87.697
"03/10/2025 08:30:00",,,,87.699
"03/10/2025 08:45:00",,,,87.701
"03/10/2025 09:00:00",,,,87.703
"03/10/2025 09:15:00",,,,87.705
"03/10/2025 09:30:00",,,,87.697
"03/10/2025 09:45:00",,,,87.687
"03/10/2025 10:00:00",,,,87.686
"03/10/2025 10:15:00",,,,87.698
"03/10/2025 10:30:00",,,,87.712
"03/10/2025 10:45:00",,,,87.724
"03/10/2025 11:00:00",,,,87.724
"03/10/2025 11:15:00",,,,87.722
"03/10/2025 11:30:00",,,,87.717
"03/10/2025 11:45:00",,,,87.72
"03/10/2025 12:00:00",,,,87.729
"03/10/2025 12:15:00",,,,87.733
"03/10/2025 12:30:00",,,,87.735
"03/10/2025 12:45:00",,,,87.736
"03/10/2025 13:00:00",,,,87.737
"03/10/2025 13:15:00",,,,87.737
"03/10/2025 13:30:00",,,,87.737
"03/10/2025 13:45:00",,,,87.736
"03/10/2025 14:00:00",,,,87.735
"03/10/2025 14:15:00",,,,87.734
"03/10/2025 14:30:00",,,,87.733
"03/10/2025 14:45:00",,,,87.732
"03/10/2025 15:00:00",,,,87.731
"03/10/2025 15:15:00",,,,87.73
"03/10/2025 15:30:00",,,,87.729
"03/10/2025 15:45:00",,,,87.729
"03/10/2025 16:00:00",,,,87.728
"03/10/2025 16:15:00",,,,87.727
"03/10/2025 16:30:00",,,,87.727
"03/10/2025 16:45:00",,,,87.726
"03/10/2025 17:00:00",,,,87.726
"03/10/2025 17:15:00",,,,87.725
"03/10/2025 17:30:00",,,,87.725
"03/10/2025 17:45:00",,,,87.724
"03/10/2025 18:00:00",,,,87.724
"03/10/2025 18:15:00",,,,87.724
"03/10/2025 18:30:00",,,,87.724
"03/10/2025 18:45:00",,,,87.724
"03/10/2025 19:00:00",,,,87.724
"03/10/2025 19:15:00",,,,87.723
"03/10/2025 19:30:00",,,,87.723
"03/10/2025 19:45:00",,,,87.723
"03/10/2025 20:00:00",,,,87.723
"03/10/2025 20:15:00",,,,87.722
"03/10/2025 20:30:00",,,,87.723
"03/10/2025 20:45:00",,,,87.722
"03/10/2025 21:00:00",,,,87.722
"03/10/2025 21:15:00",,,,87.722
"03/10/2025 21:30:00",,,,87.721
"03/10/2025 21:45:00",,,,87.721
"03/10/2025 22:00:00",,,,87.72
"03/10/2025 22:15:00",,,,87.72
"03/10/2025 22:30:00",,,,87.72
"03/10/2025 22:45:00",,,,87.72
"03/10/2025 23:00:00",,,,87.719
"03/10/2025 23:15:00",,,,87.719
"03/10/2025 23:30:00",,,,87.719
"03/10/2025 23:45:00",,,,87.719
"04/10/2025 00:00:00",,,,87.719
"04/10/2025 00:15:00",,,,87.719
"04/10/2025 00:30:00",,,,87.718
"04/10/2025 00:45:00",,,,87.718
"04/10/2025 01:00:00",,,,87.718
"04/10/2025 01:15:00",,,,87.718
"04/10/2025 01:30:00",,,,87.718
"04/10/2025 01:45:00",,,,87.717
"04/10/2025 02:00:00",,,,87.717
"04/10/2025 02:15:00",,,,87.717
"04/10/2025 02:30:00",,,,87.717
"04/10/2025 02:45:00",,,,87.716
"04/10/2025 03:00:00",,,,87.717
"04/10/2025 03:15:00",,,,87.716
"04/10/2025 03:30:00",,,,87.716
"04/10/2025 03:45:00",,,,87.716
"04/10/2025 04:00:00",,,,87.715
"04/10/2025 04:15:00",,,,87.716
"04/10/2025 04:30:00",,,,87.715
"04/10/2025 04:45:00",,,,87.714
"04/10/2025 05:00:00",,,,87.715
"04/10/2025 05:15:00",,,,87.715
"04/10/2025 05:30:00",,,,87.713
"04/10/2025 05:45:00",,,,87.707
"04/10/2025 06:00:00",,,,87.704
"04/10/2025 06:15:00",,,,87.701
"04/10/2025 06:30:00",,,,87.698
"04/10/2025 06:45:00",,,,87.699
"04/10/2025 07:00:00",,,,87.699
"04/10/2025 07:15:00",,,,87.7
"04/10/2025 07:30:00",,,,87.701
"04/10/2025 07:45:00",,,,87.702
"04/10/2025 08:00:00",,,,87.701
"04/10/2025 08:15:00",,,,87.698
"04/10/2025 08:30:00",,,,87.7
"04/10/2025 08:45:00",,,,87.71
"04/10/2025 09:00:00",,,,87.716
"04/10/2025 09:15:00",,,,87.717
"04/10/2025 09:30:00",,,,87.717
"04/10/2025 09:45:00",,,,87.72
"04/10/2025 10:00:00",,,,87.719
"04/10/2025 10:15:00",,,,87.717
"04/10/2025 10:30:00",,,,87.716
"04/10/2025 10:45:00",,,,87.716
"04/10/2025 11:00:00",,,,87.715
"04/10/2025 11:15:00",,,,87.711
"04/10/2025 11:30:00",,,,87.706
"04/10/2025 11:45:00",,,,87.704
